slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,issm
coronal,128,bilinear,0.6439786553382874,20.530470012594847,0.008850198239088058,0.05888509750366211,0.0940754922340992,0.0940754922340992,0.9486009295479859,0.18947778642177582,0.24312914907932281,5.888509750366211,
coronal,128,bicubic,0.6693174242973328,21.046758412853627,0.007858219556510448,0.0550478957593441,0.08864659923826998,0.08864659923826998,0.9540405998809547,0.13514147698879242,0.16159695386886597,5.50478957593441,
coronal,128,lanczos,0.6673718094825745,21.06471346624501,0.007825798355042934,0.05513161048293114,0.08846354251918094,0.08846354251918094,0.9542646073893543,0.12885916233062744,0.1620534360408783,5.513161048293114,
coronal,129,nearest,0.6580392122268677,20.514129108004433,0.008883561007678509,0.05866483226418495,0.094252644565967,0.094252644565967,0.9489367528121635,0.13421009480953217,0.18007545173168182,5.866483226418495,
coronal,129,bilinear,0.6457948684692383,20.440325566127807,0.009035817347466946,0.059780772775411606,0.09505691635786923,0.09505691635786923,0.9487537288581707,0.19393520057201385,0.2421465367078781,5.978077277541161,
coronal,129,bicubic,0.6717658638954163,20.979888853259077,0.00798015110194683,0.05591859295964241,0.0893316914759081,0.0893316914759081,0.9544052350081688,0.13705293834209442,0.15843293070793152,5.591859295964241,
coronal,129,lanczos,0.6694326400756836,20.992871250931255,0.007956331595778465,0.056023795157670975,0.0891982712600332,0.0891982712600332,0.9545722414132448,0.130897656083107,0.15848784148693085,5.6023795157670975,
coronal,130,nearest,0.6555046439170837,20.43582476401001,0.009045186452567577,0.059121254831552505,0.09510618514359398,0.09510618514359398,0.9467883911630242,0.13782848417758942,0.1816672682762146,5.9121254831552505,
coronal,130,bilinear,0.6441839933395386,20.36407362807349,0.00919586606323719,0.06024828180670738,0.09589507840988082,0.09589507840988082,0.9466083741059518,0.19658054411411285,0.2447606474161148,6.024828180670738,
coronal,130,bicubic,0.6698427200317383,20.8862486989155,0.008154083043336868,0.05635824427008629,0.09029996148026237,0.09029996148026237,0.9523207167520309,0.13912516832351685,0.1609572321176529,5.635824427008629,
coronal,130,lanczos,0.6682844758033752,20.91787846926115,0.008094912394881248,0.05633169040083885,0.08997173108749908,0.08997173108749908,0.9527041548756254,0.13209353387355804,0.15970461070537567,5.633169040083885,
coronal,131,nearest,0.6546788811683655,20.539184906300942,0.008832456544041634,0.05861184000968933,0.09398114993998335,0.09398114993998335,0.9463332534683382,0.13518807291984558,0.181431382894516,5.861184000968933,
coronal,131,bilinear,0.6422199606895447,20.437061796036854,0.009042610414326191,0.05982476472854614,0.09509264122068642,0.09509264122068642,0.9457774124478925,0.1949894279241562,0.24435265362262726,5.982476472854614,
