slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
coronal,125,bicubic,0.6705312132835388,20.944715370334336,0.008045044727623463,0.05582223832607269,0.08969417332036381,0.08969417332036381,0.9572875760211222,0.13589702546596527,0.15674975514411926,5.582223832607269,0.5316750065066842,,2,bilinear,256,236,128,118,0.24062499999999432,0.1452500000000967,7.304125000000106,7.449958000000478
coronal,125,lanczos,0.66850346326828,20.962481296795833,0.008012201637029648,0.05591985955834389,0.08951090233613807,0.08951090233613807,0.9574925824282998,0.12956897914409637,0.15658828616142273,5.591985955834389,0.5494409329681772,,2,bilinear,256,236,128,118,0.24062499999999432,0.22199999999994446,7.360459000000041,7.583291999999631
coronal,126,nearest,0.6555612087249756,20.51743083018732,0.008876809850335121,0.05852470174431801,0.09421682360563384,0.09421682360563384,0.9508004595894429,0.13152040541172028,0.18084180355072021,5.852470174431801,0.03136612687341132,,2,bilinear,256,236,128,118,0.23800000000040455,0.1079580000000746,7.03279199999951,7.141374999999783
coronal,126,bilinear,0.6470428705215454,20.48606470331391,0.008941153064370155,0.05926993861794472,0.0945576705739421,0.0945576705739421,0.951067648536352,0.1899542212486267,0.24296210706233978,5.926993861794472,0.0,,2,bilinear,256,236,128,118,0.23800000000040455,0.1040410000001657,7.308625000000291,7.4132909999997665
coronal,126,bicubic,0.6722455620765686,21.01085609655239,0.007923451252281666,0.05547160655260086,0.08901377001499075,0.08901377001499075,0.9563436860175122,0.13496291637420654,0.15971720218658447,5.547160655260086,0.5247913932384823,,2,bilinear,256,236,128,118,0.23800000000040455,0.14808399999921562,7.412540999999884,7.5611250000005015
coronal,126,lanczos,0.6706732511520386,21.02943809788268,0.007889621891081333,0.055544860661029816,0.08882354356296157,0.08882354356296157,0.9565619502200519,0.12843172252178192,0.15922603011131287,5.554486066102982,0.5433733945687653,,2,bilinear,256,236,128,118,0.23800000000040455,0.21812499999995794,7.046583000000162,7.265333000000318
coronal,127,nearest,0.6534585952758789,20.608897722059133,0.008691810071468353,0.05817566439509392,0.09322987756866548,0.09322987756866548,0.9504634471700939,0.1298098862171173,0.18041107058525085,5.817566439509392,0.06513335139690307,,2,bilinear,256,236,128,118,0.22633399999971715,0.10670799999967784,6.887457999999569,6.994625000000809
coronal,127,bilinear,0.6435872316360474,20.54376437066223,0.008823147974908352,0.05911030247807503,0.09393161328811697,0.09393161328811697,0.9503652063876309,0.18715116381645203,0.24246616661548615,5.911030247807503,0.0,,2,bilinear,256,236,128,118,0.22633399999971715,0.1024999999996723,7.170792000000148,7.273917000000019
coronal,127,bicubic,0.6687535643577576,21.065403501936842,0.007824555039405823,0.05529290437698364,0.08845651496303607,0.08845651496303607,0.9556635865688357,0.1328912079334259,0.15909431874752045,5.529290437698364,0.5216391312746076,,2,bilinear,256,236,128,118,0.22633399999971715,0.1451669999994465,7.149207999999518,7.295000000000051
coronal,127,lanczos,0.6665952205657959,21.076172951135206,0.007805176079273224,0.055382996797561646,0.0883469075818346,0.0883469075818346,0.9558001838254899,0.12643659114837646,0.15879343450069427,5.5382996797561646,0.5324085804729732,,2,bilinear,256,236,128,118,0.22633399999971715,0.2243339999994376,7.176750000000176,7.401624999999967
coronal,128,nearest,0.6543405055999756,20.584810492154713,0.008740151301026344,0.05793146789073944,0.09348877633719646,0.09348877633719646,0.9485764606765898,0.1326921135187149,0.18256622552871704,5.793146789073944,0.05434047955986721,,2,bilinear,256,236,128,118,0.22495800000044142,0.10645900000039177,7.092499999999724,7.199582999999343
coronal,128,bilinear,0.6439786553382874,20.530470012594847,0.008850198239088058,0.05888509750366211,0.0940754922340992,0.0940754922340992,0.9486009295479859,0.18947778642177582,0.24312914907932281,5.888509750366211,0.0,,2,bilinear,256,236,128,118,0.22495800000044142,0.14591700000021746,7.800540999999939,7.948666999999965
coronal,128,bicubic,0.6693174242973328,21.046758412853627,0.007858219556510448,0.0550478957593441,0.08864659923826998,0.08864659923826998,0.9540405998809547,0.13514147698879242,0.16159695386886597,5.50478957593441,0.5162884002587792,,2,bilinear,256,236,128,118,0.22495800000044142,0.19416700000007836,8.00612500000053,8.202041999999743
coronal,128,lanczos,0.6673718094825745,21.06471346624501,0.007825798355042934,0.05513161048293114,0.08846354251918094,0.08846354251918094,0.9542646073893543,0.12885916233062744,0.1620534360408783,5.513161048293114,0.5342434536501638,,2,bilinear,256,236,128,118,0.22495800000044142,0.31158299999844985,7.873790999999741,8.18829199999982
coronal,129,nearest,0.6580392122268677,20.514129108004433,0.008883561007678509,0.05866483226418495,0.094252644565967,0.094252644565967,0.9489367528121635,0.13421009480953217,0.18007545173168182,5.866483226418495,0.07380354187662372,,2,bilinear,256,236,128,118,0.27704199999867285,0.10762500000005559,7.447624999999292,7.556042000000929
coronal,129,bilinear,0.6457948684692383,20.440325566127807,0.009035817347466946,0.059780772775411606,0.09505691635786923,0.09505691635786923,0.9487537288581707,0.19393520057201385,0.2421465367078781,5.978077277541161,0.0,,2,bilinear,256,236,128,118,0.27704199999867285,0.1100420000010871,7.596125000000953,7.706957999999986
coronal,129,bicubic,0.6717658638954163,20.979888853259077,0.00798015110194683,0.05591859295964241,0.0893316914759081,0.0893316914759081,0.9544052350081688,0.13705293834209442,0.15843293070793152,5.591859295964241,0.5395632871312707,,2,bilinear,256,236,128,118,0.27704199999867285,0.17049999999940724,15.337499999999338,15.509082999999535
coronal,129,lanczos,0.6694326400756836,20.992871250931255,0.007956331595778465,0.056023795157670975,0.0891982712600332,0.0891982712600332,0.9545722414132448,0.130897656083107,0.15848784148693085,5.6023795157670975,0.5525456848034505,,2,bilinear,256,236,128,118,0.27704199999867285,0.247832999999531,8.25895800000076,8.508582999999348
coronal,130,nearest,0.6555046439170837,20.43582476401001,0.009045186452567577,0.059121254831552505,0.09510618514359398,0.09510618514359398,0.9467883911630242,0.13782848417758942,0.1816672682762146,5.9121254831552505,0.07175113593652005,,2,bilinear,256,236,128,118,0.30079200000088235,0.13083300000005238,8.575666000000481,8.70883400000011
coronal,130,bilinear,0.6441839933395386,20.36407362807349,0.00919586606323719,0.06024828180670738,0.09589507840988082,0.09589507840988082,0.9466083741059518,0.19658054411411285,0.2447606474161148,6.024828180670738,0.0,,2,bilinear,256,236,128,118,0.30079200000088235,0.139416999999753,8.555916999998914,8.697500000000247
coronal,130,bicubic,0.6698427200317383,20.8862486989155,0.008154083043336868,0.05635824427008629,0.09029996148026237,0.09029996148026237,0.9523207167520309,0.13912516832351685,0.1609572321176529,5.635824427008629,0.5221750708420102,,2,bilinear,256,236,128,118,0.30079200000088235,0.17166700000004198,10.013999999999967,10.186875000000484
coronal,130,lanczos,0.6682844758033752,20.91787846926115,0.008094912394881248,0.05633169040083885,0.08997173108749908,0.08997173108749908,0.9527041548756254,0.13209353387355804,0.15970461070537567,5.633169040083885,0.5538048411876582,,2,bilinear,256,236,128,118,0.30079200000088235,0.24924999999953457,9.883334000001298,10.13383400000123
coronal,131,nearest,0.6546788811683655,20.539184906300942,0.008832456544041634,0.05861184000968933,0.09398114993998335,0.09398114993998335,0.9463332534683382,0.13518807291984558,0.181431382894516,5.861184000968933,0.10212311026408605,,2,bilinear,256,236,128,118,0.2607079999989992,0.1113339999996299,7.837041000000156,7.949290999999192
coronal,131,bilinear,0.6422199606895447,20.437061796036854,0.009042610414326191,0.05982476472854614,0.09509264122068642,0.09509264122068642,0.9457774124478925,0.1949894279241562,0.24435265362262726,5.982476472854614,0.0,,2,bilinear,256,236,128,118,0.2607079999989992,0.1295829999996556,10.18150000000162,10.312790999998711
coronal,131,bicubic,0.6676661372184753,20.95038611986017,0.008034546859562397,0.05608869343996048,0.0896356338715937,0.0896356338715937,0.9514645066483332,0.13834208250045776,0.16207079589366913,5.608869343996048,0.5133243238233179,,2,bilinear,256,236,128,118,0.2607079999989992,0.26283299999896315,8.400791999999768,8.666333000000748
coronal,131,lanczos,0.6660439372062683,20.975964621998855,0.007987365126609802,0.05613154172897339,0.08937206010051353,0.08937206010051353,0.9517802973042113,0.1315942406654358,0.16028431057929993,5.613154172897339,0.5389028259620003,,2,bilinear,256,236,128,118,0.2607079999989992,0.2723330000016233,8.391458000000185,8.665290999999797
coronal,132,nearest,0.6535771489143372,20.516182084155567,0.008879362605512142,0.05871327221393585,0.09423036986827624,0.09423036986827624,0.946304144154192,0.13482986390590668,0.1841217279434204,5.871327221393585,0.07293969160571528,,2,bilinear,256,236,128,118,0.43687500000011426,0.26983300000082977,8.388333999999276,8.661207999999476
coronal,132,bilinear,0.6417868137359619,20.443242392549852,0.0090297507122159,0.05969907343387604,0.09502500045891028,0.09502500045891028,0.9461035414871998,0.1917751580476761,0.24657873809337616,5.969907343387604,0.0,,2,bilinear,256,236,128,118,0.43687500000011426,0.119291000000743,7.719165999999333,7.853958000000105
coronal,132,bicubic,0.6670384407043457,20.945599805575004,0.008043406531214714,0.05609110742807388,0.08968504073263675,0.08968504073263675,0.9516497188055637,0.13738633692264557,0.16356390714645386,5.609110742807388,0.5023574130251519,,2,bilinear,256,236,128,118,0.43687500000011426,0.1972089999995319,8.693415999999843,8.892666999999577
coronal,132,lanczos,0.6648458242416382,20.95713909385794,0.008022063411772251,0.056205350905656815,0.08956597239896551,0.08956597239896551,0.9518026338860971,0.13139021396636963,0.16286984086036682,5.6205350905656815,0.5138967013080902,,2,bilinear,256,236,128,118,0.43687500000011426,0.24666700000075537,8.514625000000109,8.763000000000076
coronal,133,nearest,0.6496737599372864,20.28745259859949,0.009359545074403286,0.06014712527394295,0.0967447418436955,0.0967447418436955,0.9450188641689745,0.13998278975486755,0.1862633228302002,6.014712527394295,0.031139111135170778,,2,bilinear,256,236,128,118,0.2575410000016376,0.10954200000057313,8.580500000000768,8.691083000000432
coronal,133,bilinear,0.6391175389289856,20.25631348746432,0.009426894597709179,0.06106170639395714,0.09709219637905601,0.09709219637905601,0.9453620013049039,0.19839100539684296,0.25081226229667664,6.106170639395714,0.0,,2,bilinear,256,236,128,118,0.2575410000016376,0.2961660000000421,8.713374999999246,9.012124999999926
coronal,133,bicubic,0.6652070879936218,20.76478130357531,0.008385363034904003,0.05725368484854698,0.0915716278926175,0.0915716278926175,0.951065622597294,0.14153634011745453,0.164424329996109,5.725368484854698,0.5084678161109925,,2,bilinear,256,236,128,118,0.2575410000016376,0.40912500000089835,7.8580840000004315,8.268666999999397
coronal,133,lanczos,0.6629870533943176,20.77164381478578,0.00837212335318327,0.05737971141934395,0.09149930793827497,0.09149930793827497,0.9511646619096757,0.13467831909656525,0.1637001633644104,5.737971141934395,0.5153303273214591,,2,bilinear,256,236,128,118,0.2575410000016376,0.2350419999999076,8.403333000000401,8.63937499999956
coronal,134,nearest,0.651123046875,20.157675917930714,0.009643449448049068,0.061142731457948685,0.09820106643030445,0.09820106643030445,0.9453532679150073,0.14509817957878113,0.1835724264383316,6.1142731457948685,0.08028290717076941,,2,bilinear,256,236,128,118,0.25408399999982123,0.10904200000005915,8.744542000000521,8.857332999999912
coronal,134,bilinear,0.6389985084533691,20.07739301075994,0.009823374450206757,0.062084462493658066,0.09911293785478643,0.09911293785478643,0.9450241797879793,0.20785903930664062,0.24822892248630524,6.208446249365807,0.0,,2,bilinear,256,236,128,118,0.25408399999982123,0.27208300000047814,9.133624999998702,9.4096669999999
