slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
sagittal,115,lanczos,0.63355553150177,19.66533653817265,0.010801059193909168,0.06814337521791458,0.10392814437826343,0.10392814437826343,0.9209081829877065,0.18941622972488403,0.17152290046215057,6.814337521791458,0.711710473737288,,2,bilinear,256,256,128,128,0.27337500000013115,0.24066700000013874,8.258499999999946,8.500500000000022
sagittal,116,nearest,0.6188074946403503,19.071163499554565,0.012384647503495216,0.07113282382488251,0.111286331161986,0.111286331161986,0.9101330244311134,0.19853244721889496,0.19929446280002594,7.113282382488251,0.11571535043618485,,2,bilinear,256,256,128,128,0.2750419999999476,0.11691699999993865,8.336917000000055,8.454791999999989
sagittal,116,bilinear,0.5841178894042969,18.95544814911838,0.012719064950942993,0.0744113102555275,0.11277883201622099,0.11277883201622099,0.9097413392930696,0.2928304076194763,0.27579978108406067,7.44113102555275,0.0,,2,bilinear,256,256,128,128,0.2750419999999476,0.1345829999999104,8.284625000000156,8.420333000000113
sagittal,116,bicubic,0.6313443183898926,19.59578869534665,0.010975419543683529,0.06854172796010971,0.1047636365524008,0.1047636365524008,0.9213759774941352,0.19879183173179626,0.17299222946166992,6.854172796010971,0.6403405462282703,,2,bilinear,256,256,128,128,0.2750419999999476,0.21149999999980906,8.093499999999754,8.306166000000115
sagittal,116,lanczos,0.6328121423721313,19.65349134018319,0.010830558836460114,0.06821008771657944,0.10406997086796994,0.10406997086796994,0.9224775919017875,0.18539740145206451,0.16866859793663025,6.821008771657944,0.6980431910648123,,2,bilinear,256,256,128,128,0.2750419999999476,0.2375830000000967,8.279665999999963,8.518334000000127
sagittal,117,nearest,0.6206393241882324,19.08345341243053,0.012349650263786316,0.07138696312904358,0.11112898030570746,0.11112898030570746,0.9126583887143671,0.19783616065979004,0.1953880339860916,7.138696312904358,0.11706336726491642,,2,bilinear,256,256,128,128,0.25545799999981966,0.11524999999990015,8.1834999999999,8.299833000000145
sagittal,117,bilinear,0.58771812915802,18.966390045165614,0.012687060050666332,0.07455899566411972,0.11263685032291311,0.11263685032291311,0.9121773558755085,0.2926928699016571,0.2711620032787323,7.455899566411972,0.0,,2,bilinear,256,256,128,128,0.25545799999981966,0.12204199999965581,8.191166999999666,8.31391700000017
sagittal,117,bicubic,0.6338962912559509,19.592688690150787,0.010983256623148918,0.06874839216470718,0.10480103350229385,0.10480103350229385,0.923244160009601,0.19988654553890228,0.1704876571893692,6.874839216470718,0.6262986449851725,,2,bilinear,256,256,128,128,0.25545799999981966,0.15999999999971593,8.128082999999897,8.288499999999921
sagittal,117,lanczos,0.6353449821472168,19.652457750940407,0.01083313673734665,0.06837043911218643,0.10408235555245014,0.10408235555245014,0.924364671316249,0.186746746301651,0.16589434444904327,6.837043911218643,0.6860677057747933,,2,bilinear,256,256,128,128,0.25545799999981966,0.23829200000013984,8.029124999999748,8.267957999999798
sagittal,118,nearest,0.6321765184402466,19.187220005590426,0.012058075517416,0.0702652633190155,0.10980926881377547,0.10980926881377547,0.9202047346688856,0.19562041759490967,0.19685904681682587,7.02652633190155,0.16536891447120813,,2,bilinear,256,256,128,128,0.2539590000001368,0.11504200000000964,7.980125000000005,8.095707999999924
sagittal,118,bilinear,0.5980556607246399,19.021851091119217,0.0125260716304183,0.0732889473438263,0.11191993401721742,0.11191993401721742,0.9185645994382236,0.2920638918876648,0.27189281582832336,7.328894734382629,0.0,,2,bilinear,256,256,128,128,0.2539590000001368,0.17312499999988518,8.187916999999878,8.36300000000012
